time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-22T19:05:51.000Z,47.071,-70.935,18,3,mb_lg,,,,0.42,us,us10008ubi,2017-08-10T01:33:58.040Z,"4 km NW of Beaupré, Canada",earthquake,3.6,2,,,reviewed,ott,ott
2017-05-16T10:21:52.240Z,36.873,-89.1216667,9.07,3.26,mw,72,40,0.2691,0.22,nm,nm60194306,2017-08-05T03:32:08.040Z,"9 km ESE of Wyatt, Missouri",earthquake,0.3,1.32,,16,reviewed,nm,nm
2017-05-14T12:56:24.050Z,36.564,-89.599,13.61,3.02,md,45,31,0.01505,0.12,nm,nm60194166,2017-08-05T03:32:06.040Z,"0 km SSE of Howardville, Missouri",earthquake,0.14,0.22,0.099,57,reviewed,nm,nm
2017-04-02T11:58:12.390Z,39.6644,-81.2434,3.93,3,mb_lg,,46,0.21,0.93,us,us10008dxn,2019-02-15T18:24:35.451Z,"5 km W of Graysville, Ohio",earthquake,1.1,7.8,0.053,93,reviewed,us,us
2017-03-19T14:25:12.570Z,36.8795,-89.1278333,12.22,3.16,md,63,55,0.1898,0.17,nm,nm60181601,2017-06-12T19:46:50.040Z,"9 km ESE of Wyatt, Missouri",earthquake,0.28,1.02,0.119,68,reviewed,nm,nm
2017-03-15T16:51:10.090Z,36.8816667,-89.1225,8.39,3.59,mw,90,40,0.1943,0.18,nm,nm60180726,2023-11-26T20:46:53.867Z,"9 km ESE of Wyatt, Missouri",earthquake,0.27,1.01,,9,reviewed,nm,nm
2016-12-13T14:40:21.000Z,44.33,-66.1,18,3,mb_lg,,,,0.25,us,us200080m1,2017-03-09T02:14:30.040Z,"42 km SW of Digby, Canada",earthquake,4.7,2,,,reviewed,ott,ott
2016-11-24T01:57:37.580Z,36.1545,-89.6926667,8.75,3.3,mlg,89,26,0.03525,0.14,nm,nm60140077,2017-02-15T23:21:39.040Z,"5 km SW of Caruthersville, Missouri",earthquake,0.14,0.37,,135,reviewed,nm,nm
2016-11-01T20:49:23.000Z,47.12,-65.73,5,3.1,mb_lg,,,,0.62,us,us100073mr,2017-01-24T02:02:14.040Z,"New Brunswick, Canada",earthquake,2.9,1.9,,,reviewed,ott,ott
2016-09-21T16:30:52.900Z,30.0745,-79.5044,0,3.8,ml,,172,2.269,0.75,us,us10006rzj,2016-12-12T23:01:35.040Z,"170 km ENE of Beverly Beach, Florida",experimental explosion,7,2,0.052,48,reviewed,us,us
2016-09-09T13:45:37.560Z,36.4526667,-89.5346667,10.26,3.44,mw,89,27,0.06306,0.12,nm,nm60132667,2023-11-26T20:47:52.392Z,"9 km NW of Tiptonville, Tennessee",earthquake,0.14,0.28,,33,reviewed,nm,nm
2016-09-04T18:29:29.800Z,30.0952,-79.5416,0,3.8,ml,,108,2.233,0.79,us,us10006kp2,2016-12-03T02:54:41.040Z,"167 km ENE of Beverly Beach, Florida",experimental explosion,3.8,2,0.049,54,reviewed,us,us
2016-07-29T19:55:21.320Z,47.4283,-70.1157,19.43,3,mb_lg,,,,0.55,us,us100068ie,2016-10-19T04:51:41.040Z,"St. Lawrence Valley region, Quebec, Canada",earthquake,6.4,7.1,,,reviewed,ott,ott
2016-07-18T09:53:39.560Z,37.1892,-81.8317,0,3.7,mwr,,,,0.83,us,us20006fi5,2016-09-17T01:27:49.040Z,"11 km NNW of Richlands, Virginia",mine collapse,3.5,2,,30,reviewed,nm,slm
2016-07-16T20:00:10.220Z,29.7651,-79.4341,0,3.7,mb,,118,2.405,0.62,us,us20006f8n,2018-09-26T17:55:02.204Z,"163 km ENE of Ponce Inlet, Florida",experimental explosion,4.8,1.9,0.19,7,reviewed,us,us
2016-07-05T04:51:13.020Z,36.1506667,-89.6973333,9.02,3,md,61,26,0.03084,0.17,nm,nm60123697,2022-08-03T03:08:53.412Z,"6 km SW of Caruthersville, Missouri",earthquake,0.21,0.45,0.145,51,reviewed,nm,nm
2016-06-23T17:20:29.450Z,29.9948,-79.449,0,3.8,ml,,120,2.34,0.72,us,us20006gj9,2016-08-27T02:15:36.040Z,"172 km ENE of Ormond-by-the-Sea, Florida",experimental explosion,4.8,2,0.057,40,reviewed,us,us
2016-06-19T23:07:16.800Z,46.4261,-75.5901,18,3.3,mb_lg,,,,1.19,us,us20006f4x,2016-08-27T02:15:30.040Z,"15 km SSW of Mont-Laurier, Canada",earthquake,1.9,5.7,,,reviewed,ott,ott
2016-06-10T17:10:48.640Z,30.0335,-79.6406,0,3.7,mb,,91,2.271,0.77,us,us200064sn,2016-08-25T01:22:50.040Z,"156 km ENE of Beverly Beach, Florida",experimental explosion,6.3,1.9,0.29,3,reviewed,us,us
2016-06-09T20:42:56.640Z,43.6155,-66.1682,5,3,mb_lg,,269,1.432,0.38,us,us200063a5,2016-08-18T00:36:37.040Z,"24 km S of Yarmouth, Canada",earthquake,4.7,2,,,reviewed,us,ott
2016-05-14T21:29:55.270Z,45.9512,-77.3572,18,3.5,mb_lg,,,,0.76,us,us10005hgh,2020-08-10T02:33:22.780Z,"8 km NW of Petawawa, Canada",earthquake,1.4,1.9,,,reviewed,ott,ott
2016-05-01T06:12:10.030Z,37.2136667,-88.9876667,16.26,3.5,mlg,57,58,0.2251,0.19,nm,nm60114087,2023-11-26T20:49:46.444Z,"5 km SE of New Grand Chain, Illinois",earthquake,0.24,0.41,,170,reviewed,nm,nm
2016-04-29T08:58:13.370Z,33.3773,-87.1819,1.98,3,mb_lg,,48,0.37,0.77,us,us10005cep,2016-07-19T20:03:05.040Z,"7 km W of North Johns, Alabama",mine collapse,2.5,6.7,0.047,118,reviewed,us,us
2016-04-22T15:52:36.800Z,33.3396,-87.1918,1.1,3,mb_lg,,70,0.34,0.52,us,us20005kx3,2016-07-08T02:49:18.040Z,"8 km NW of Lake View, Alabama",mine collapse,3.5,7.8,0.051,101,reviewed,us,us
2016-02-09T00:24:57.000Z,45.605,-67.35,1,3.3,mb_lg,,,,1.18,us,us20004z2l,2016-05-26T21:31:53.690Z,"7 km NE of Vanceboro, Maine",earthquake,2.1,2,,,reviewed,ott,ott
2016-02-02T11:56:22.000Z,44.871,-66.878,5,3.6,mb_lg,,,,0.44,us,us20004wjb,2016-05-26T21:31:51.980Z,"8 km E of Lubec, Maine",earthquake,3.6,2,,,reviewed,ott,ott
2016-01-17T19:12:49.050Z,39.3193333,-77.8283333,4.74,3.03,ml,14,80,0.2174,0.23,ld,ld60108801,2021-05-13T22:00:11.299Z,"3 km NE of Ranson, West Virginia",earthquake,0.43,3.02,0.18,13,reviewed,ld,ld
2015-11-28T05:16:54.250Z,44.9785,-74.7305,5,3.23,ml,24,64,0.2111,0.3,ld,ld60106806,2022-08-01T20:46:25.275Z,"4 km S of Cornwall, Canada",earthquake,0.41,31.61,0.21,51,reviewed,ld,ld
2015-11-25T07:08:53.130Z,36.5373333,-89.6015,8.67,3.04,md,71,28,0.03893,0.13,nm,nm60096437,2022-08-01T20:07:47.637Z,"2 km NNE of Marston, Missouri",earthquake,0.14,0.26,0.162,51,reviewed,nm,nm
2015-11-04T15:04:26.330Z,47.0232,-66.6281,5,3.7,mb_lg,,,,0.81,us,us200041yg,2016-01-30T02:11:07.040Z,"85 km W of Miramichi, Canada",earthquake,2.9,2,,,reviewed,ott,ott
2015-10-20T23:36:56.760Z,45.7271,-77.1392,18,3.1,mb_lg,,,,0.77,us,us100040ey,2016-01-15T20:51:28.040Z,"10 km S of Pembroke, Canada",earthquake,2.1,1.9,,,reviewed,ott,ott
2015-10-20T23:34:51.940Z,45.7344,-77.1451,18,3.8,mb_lg,,,,0.81,us,us10003q3y,2022-08-01T12:58:19.383Z,"9 km SSW of Pembroke, Canada",earthquake,2.3,2,,,reviewed,ott,ott
2015-09-30T01:06:22.240Z,46.509,-80.8978,1,3.1,mb_lg,,,,0.81,us,us10003j1h,2022-08-01T08:51:49.689Z,"7 km ENE of Greater Sudbury, Canada",earthquake,1.6,2,,,reviewed,ott,ott
2015-09-13T00:45:18.530Z,47.4246,-70.3593,11.29,3.1,mb_lg,,,,0.64,us,us20003j4c,2022-08-01T04:44:25.493Z,"10 km E of Baie-Saint-Paul, Canada",earthquake,1.9,6.4,,,reviewed,ott,ott
2015-09-09T19:17:51.070Z,45.767,-76.3743333,10,3.19,ml,14,255,0.5936,0.7,ld,ld60101641,2021-05-13T21:59:59.297Z,"20 km NNE of Shawville, Canada",earthquake,2.98,31.61,0.17,8,reviewed,ld,ld
2015-09-02T01:46:33.650Z,36.496,-89.5591667,9.48,3,md,44,44,0.04509,0.1,nm,nm60088632,2022-08-01T03:11:25.070Z,"5 km ESE of Marston, Missouri",earthquake,0.14,0.28,0.077,60,reviewed,nm,nm
2015-08-27T22:47:52.000Z,46.21,-66.594,5,3.6,mb_lg,,,,0.41,us,us100035k5,2022-08-01T02:13:00.494Z,"27 km N of Noonan, Canada",earthquake,3.4,2,,,reviewed,ott,ott
2015-08-25T13:26:15.340Z,35.6641667,-89.6823333,12.69,3.5,mw,88,68,0.09195,0.14,nm,nm60087957,2022-08-01T01:45:45.219Z,"9 km W of Henning, Tennessee",earthquake,0.19,0.37,,31,reviewed,nm,nm
2015-08-21T23:49:14.000Z,47.243,-66.29,5,3,mb_lg,,,,0.43,us,us1000345f,2016-05-26T21:31:05.770Z,"63 km SW of Bathurst, Canada",earthquake,5.7,2,,,reviewed,ott,ott
2015-08-07T21:23:39.130Z,35.3678333,-90.0725,4.22,3.03,md,67,40,0.04482,0.22,nm,nm60086257,2022-07-31T22:54:48.092Z,"16 km W of Millington, Tennessee",earthquake,0.23,0.49,0.103,51,reviewed,nm,nm
2015-07-27T20:26:26.120Z,46.5642,-75.2799,18,3.1,mb_lg,,,,0.99,us,us20003fw4,2016-05-26T21:30:47.560Z,"16 km E of Mont-Laurier, Canada",earthquake,3.1,6.2,,,reviewed,ott,ott
2015-07-15T22:00:19.520Z,45.4743333,-74.5435,10.23,3.27,ml,33,134,,0.36,ld,ld60096481,2022-07-31T18:47:59.008Z,"15 km SSE of Hawkesbury, Canada",earthquake,0.42,1.07,0.23,13,reviewed,ld,ld
2015-07-01T18:32:53.000Z,44.085,-66.253,5,3.5,mwr,,,,0.29,us,us10002mvh,2022-07-31T16:17:29.052Z,"30 km NNW of Yarmouth, Canada",earthquake,7.1,2,0.047,43,reviewed,ott,us
2015-06-30T15:42:54.710Z,42.1464,-85.0459,5,3.3,mb_lg,,33,0.499,0.34,us,us10002mly,2022-07-31T16:09:58.493Z,"5 km NNE of Burlington, Michigan",earthquake,2.9,2,0.037,190,reviewed,us,us
2015-06-30T06:44:07.220Z,32.9911667,-88.0511667,0.14,3.5,mw,12,66,0.03576,0.21,se,se60081677,2019-10-10T15:21:14.820Z,"12 km W of Union, Alabama",earthquake,1.14,0.09,,0,reviewed,se,se
2015-06-29T13:23:01.490Z,32.5614,-90.0744,5,3.2,mb_lg,,51,0.507,0.37,us,us10002mc3,2022-07-31T15:56:37.613Z,"6 km SSW of Canton, Mississippi",earthquake,3.2,2,0.047,117,reviewed,us,us
2015-06-28T09:15:03.000Z,47.394,-70.092,7.4,3.3,mb_lg,,,,0.58,us,us10002m6v,2022-07-31T15:32:30.146Z,"5 km NW of La Pocatière, Canada",earthquake,3.6,6.6,,,reviewed,ott,ott
2015-05-30T00:41:14.690Z,38.462,-88.3561667,25.85,3.4,mlg,26,59,0.08472,0.3,nm,nm60008708,2019-10-10T14:41:47.040Z,"4 km ENE of Geff, Illinois",earthquake,0.55,0.6,,0,reviewed,nm,nm
2015-05-03T01:08:34.860Z,32.5794,-90.1139,5,3,mb_lg,,50,0.496,0.51,us,us20002ax8,2022-07-31T03:38:10.448Z,"8 km WSW of Canton, Mississippi",earthquake,3.4,2,0.048,111,reviewed,us,us
2015-05-03T00:39:23.590Z,32.5571,-90.0759,5,3.2,mb_lg,,51,0.503,0.47,us,us20002ax0,2022-07-31T03:37:17.144Z,"7 km SSW of Canton, Mississippi",earthquake,4.3,2,0.045,129,reviewed,us,us
2015-05-02T16:23:07.580Z,42.2357,-85.4285,4.48,4.2,mwr,,17,0.682,0.79,us,us20002avh,2024-02-17T20:33:00.345Z,"5 km S of Galesburg, Michigan",earthquake,3.8,4.3,0.028,124,reviewed,us,us
2015-05-02T08:34:25.550Z,46.826,-78.927,18,3.3,mb_lg,,,,1.02,us,us20002awj,2015-07-09T22:00:06.040Z,"12 km NE of Notre-Dame-du-Lac, Canada",earthquake,3.6,2,,,reviewed,ott,ott
2015-04-02T03:51:43.370Z,36.0505,-89.826,10.38,3.6,mw,81,50,0.06885,0.12,nm,nm60096021,2022-08-07T07:56:12.066Z,"1 km WNW of Cooter, Missouri",earthquake,0.16,0.41,,0,reviewed,nm,nm
2015-03-12T01:19:19.870Z,32.9691667,-88.0661667,0,3.1,mlg,11,95,0.2291,0.42,se,se60093961,2019-10-10T15:15:22.180Z,"14 km W of Union, Alabama",earthquake,0.8,0.18,,0,reviewed,se,se
2015-02-28T23:08:44.450Z,36.536,-89.6391667,13.44,3.12,md,63,30,0.02476,0.08,nm,nm60070727,2022-07-27T23:42:22.682Z,"3 km NW of Marston, Missouri",earthquake,0.14,0.25,0.189,50,reviewed,nm,nm
2015-02-27T22:40:48.950Z,32.967,-88.0368333,0.33,3.09,md,10,128,0.2329,0.22,se,se60070647,2019-10-10T15:15:02.340Z,"11 km WSW of Union, Alabama",earthquake,0.57,0.13,0.175,11,reviewed,se,se
2015-01-21T05:31:59.000Z,47.371,-70.217,14.5,3.7,mb_lg,,,,0.73,us,usc000ti4g,2015-04-20T16:05:38.040Z,"13 km W of La Pocatière, Canada",earthquake,5.4,7.6,,,reviewed,ott,ott
2015-01-16T13:05:28.720Z,49.4297,-66.7949,18,4.1,mb,,,,0.82,us,usc000tgdg,2022-07-27T15:00:18.554Z,"37 km NNW of Cap-Chat, Canada",earthquake,4.7,1.9,0.157,11,reviewed,ott,us
2015-01-12T11:36:38.890Z,41.7482,-71.9019,5.4,3.3,mb_lg,,87,0.246,0.36,us,usc000tesx,2022-08-07T07:23:43.050Z,"0 km NE of Wauregan, Connecticut",earthquake,2.5,7.8,0.054,91,reviewed,us,us
2014-12-15T06:44:16.560Z,36.059,-81.5195,13.16,3,md,25,35,0.3222,0.26,se,se610680,2016-04-07T18:21:48.110Z,"13 km NNW of Cedar Rock, North Carolina",earthquake,0.7,1.6,0.309,4,reviewed,se,se
2014-11-20T10:25:31.440Z,32.9493333,-87.987,0,3.8,mw,21,128,0.2584,0.34,se,se610672,2016-04-07T18:20:56.990Z,"7 km WSW of Union, Alabama",earthquake,1.1,0.89,0.547,4,reviewed,se,se
2014-11-02T01:58:10.000Z,46.938,-67.032,5,3.2,mb_lg,,,,0.62,us,usc000sue7,2015-01-20T09:03:10.040Z,"59 km ESE of Hamlin, Maine",earthquake,2.2,2,,,reviewed,ott,ott
2014-09-23T02:58:02.760Z,48.4254,-69.1607,18,3.3,mb_lg,,,,0.78,us,usb000sh5a,2014-12-19T00:05:26.040Z,"20 km ENE of Les Escoumins, Canada",earthquake,1.6,5.9,,,reviewed,ott,ott
2014-08-05T18:15:31.590Z,46.485,-81.193,5.4,3.8,mb_lg,,,,0.82,us,usb000s0hr,2022-07-26T21:34:09.086Z,"6 km NNW of Lively, Canada",earthquake,,6.2,,,reviewed,ott,ott
2014-08-05T17:54:53.520Z,46.4765,-81.1848,12.05,3.3,mb_lg,,,,0.64,us,usb000s0t4,2014-10-29T19:53:02.000Z,"5 km NNW of Lively, Canada",earthquake,,7.6,,,reviewed,ott,ott
2014-08-02T18:38:40.200Z,47.5906,-70.1818,14.81,3,mb_lg,,,,1.28,us,usb000rzl2,2014-10-29T19:52:55.000Z,"7 km SSW of La Malbaie, Canada",earthquake,,7.8,,,reviewed,ott,ott
2014-07-04T22:55:57.000Z,45.922,-74.857,18,3,mb_lg,,,,0.82,us,usc000rqrb,2014-10-04T19:59:55.000Z,"20 km ESE of Notre-Dame-du-Mont-Carmel, Canada",earthquake,,1.9,,,reviewed,ott,ott
2014-05-26T21:33:49.000Z,48.963,-68.016,21,3.7,mb_lg,,,,0.49,us,usb000r55f,2014-08-23T08:36:50.000Z,"29 km SSE of Baie-Comeau, Canada",earthquake,,3.6,,,reviewed,ott,ott
2014-05-22T01:47:15.960Z,37.5298333,-78.0701667,9.86,3.1,mw,13,74,0.084,0.31,se,se610626,2016-05-26T21:26:58.280Z,"15 km ENE of Cumberland, Virginia",earthquake,0.9,1.7,0.325,4,reviewed,se,se
2014-05-15T15:44:58.340Z,36.558,-90.02,5.63,3.1,md,38,67,0.06237,0.12,nm,nm610382,2016-04-07T17:48:43.090Z,"4 km W of Malden, Missouri",earthquake,0.2,1.2,0.3,20,reviewed,nm,nm
2014-04-28T14:52:54.000Z,47,-66.57,5,3.4,mb_lg,,,,0.8,us,usb000q3f5,2014-07-14T20:11:22.000Z,"81 km W of Miramichi, Canada",earthquake,,7.5,,,reviewed,ott,ott
2014-04-21T01:05:06.760Z,29.6897,-67.5421,6.76,4.1,mb,,79,3.62,1.34,us,usb000ps9i,2014-07-04T01:34:44.000Z,"North Atlantic Ocean",earthquake,,4.3,0.067,60,reviewed,us,us
2014-04-07T06:24:12.920Z,36.2161667,-89.4101667,6.28,3.1,md,22,67,0.01627,0.03,nm,nm610334,2016-04-07T17:43:35.300Z,"8 km SE of Ridgely, Tennessee",earthquake,0.3,0.7,0.083,14,reviewed,nm,nm
2014-03-19T22:38:03.330Z,32.9978333,-80.1778333,6.91,3,mlg,15,57,0.08998,0.37,se,se610620,2016-04-07T18:15:25.450Z,"0 km WNW of Centerville, South Carolina",earthquake,0.5,0.8,0.432,8,reviewed,se,se
2014-02-16T20:23:35.810Z,33.8301667,-82.0656667,6.99,3,mw,20,109,0.2032,0.38,se,se610611,2016-04-07T18:14:28.090Z,"13 km WNW of Edgefield, South Carolina",earthquake,0.6,1,0.457,10,reviewed,se,se
2014-02-15T03:23:38.150Z,33.8166667,-82.092,5.18,4.1,mw,21,110,0.2289,0.38,se,se610610,2022-12-13T05:23:01.752Z,"12 km ENE of Parksville, South Carolina",earthquake,0.6,0.8,0.765,11,reviewed,se,se
2014-02-13T04:57:38.020Z,43.64,-78.3958333,5,2.46,ml,35,97,0.4076,0.38,ld,ld60064321,2021-05-13T21:59:18.980Z,"34 km N of Lyndonville, New York",earthquake,0.4,31.61,0.18,25,reviewed,ld,ld
2014-02-07T15:45:06.510Z,45.0958333,-73.646,12,2.42,ml,44,60,,0.38,ld,ld60063426,2021-05-13T21:59:17.902Z,"15 km NNW of Mooers, New York",earthquake,0.33,31.61,0.17,23,reviewed,ld,ld
2013-12-23T16:45:49.310Z,25.7194,-66.6056,2.08,5.2,mwb,,48,5.896,0.85,us,usc000lqeg,2014-02-27T22:02:51.844Z,"North Atlantic Ocean",earthquake,,2.7,0.068,,reviewed,us,us
2013-12-11T07:47:21.000Z,47.223,-70.4,12.5,3.4,mb_lg,,,,0.88,us,usc000ljy4,2014-02-21T23:00:51.000Z,"9 km W of St-Jean-Port-Joli, Canada",earthquake,,7.2,,,reviewed,ott,ott
2013-11-20T17:59:39.820Z,39.445,-82.205,8,3.5,mb_lg,,,,0.57,us,usb000l2y3,2023-11-28T18:01:29.083Z,"2 km SW of Buchtel, Ohio",earthquake,,6.8,0.042,,reviewed,oh,us
2013-11-04T18:35:33.720Z,41.7999,-87.8247,1,3.2,mb_lg,,28,0.383,0.5,us,usb000ksfx,2022-07-26T00:59:37.662Z,"1 km SSW of Lyons, Illinois",earthquake,,2,0.052,,reviewed,us,us
2013-10-20T10:40:33.380Z,45.6106,-77.4528,18,3.6,mb_lg,,,,0.8,us,usb000khk2,2022-07-26T00:11:26.469Z,"34 km SSW of Petawawa, Canada",earthquake,,1.5,,,reviewed,ott,ott
2013-10-08T01:58:09.190Z,30.1795,-74.1579,19.04,4.4,mb,,63,5.138,1.05,us,usb000k8bw,2013-12-24T01:42:56.000Z,"off the east coast of the United States",earthquake,,4.5,0.074,,reviewed,us,us
2013-09-21T14:48:26.110Z,49.7668,-65.9147,18,4.2,mwr,,,,1.71,us,usb000jx58,2023-10-15T04:56:04.978Z,"53 km SSE of Maliotenam, Canada",earthquake,,1.8,0.075,,reviewed,ott,us
2013-08-28T09:44:34.630Z,46.9913,-66.6064,5,3.2,mb_lg,,,,0.52,us,usb000jekt,2013-11-06T01:33:32.000Z,"84 km W of Miramichi, Canada",earthquake,,2,,,reviewed,us_ott,us_ott
2013-08-12T21:43:24.300Z,36.261,-89.3013333,4.4,3.3,md,34,103,0.01341,0.11,nm,nm610016,2016-04-07T18:51:30.370Z,"7 km S of Hornbeak, Tennessee",earthquake,0.5,1.2,0.189,7,reviewed,nm,nm
2013-07-17T20:10:33.020Z,35.6248333,-90.5638333,13.57,3.2,md,28,54,0.07196,0.14,nm,nm609991,2016-04-07T18:48:49.000Z,"7 km SW of Trumann, Arkansas",earthquake,0.2,0.4,0.124,7,reviewed,nm,nm
2013-07-11T20:16:07.000Z,47.81,-70.049,14.9,4.4,mb,48,100,,,us,usp000k1wx,2016-05-26T21:24:48.900Z,"13 km WSW of Saint-Siméon, Canada",earthquake,,,,9,reviewed,ott,us
2013-07-01T07:48:43.300Z,41.793,-81.292,5,3.2,mblg,48,100,,,us,usp000k1m6,2016-05-26T21:24:44.920Z,"5 km NNW of Fairport Harbor, Ohio",earthquake,,,,,reviewed,ogso,ogso
2013-06-30T08:40:46.000Z,45.748,-76.352,14,3.1,mblg,16,100,,,us,us2013sbcm,2014-11-07T01:51:08.360Z,"19 km NNE of Shawville, Canada",earthquake,,,,,reviewed,ott,ott
2013-05-17T20:15:17.000Z,45.767,-76.346,18,3.1,mblg,36,100,,,us,usb000gxx8,2022-07-25T02:24:36.460Z,"21 km NNE of Shawville, Canada",earthquake,,,,,reviewed,ott,ott
2013-05-17T13:53:55.830Z,45.7576667,-76.3545,10.72,3.63,ml,17,141,,0.35,ld,ld60040531,2021-05-13T21:58:53.224Z,"20 km NNE of Shawville, Canada",earthquake,0.58,1.06,0.2,54,reviewed,ld,ld
2013-05-17T13:43:24.440Z,45.7568333,-76.3533333,13,5.06,ml,17,141,,0.2,ld,ld60040526,2021-05-13T21:58:52.692Z,"20 km NNE of Shawville, Canada",earthquake,0.37,31.61,0.32,28,reviewed,ld,ld
2013-03-31T14:01:24.030Z,38.645,-80.8331667,8.02,3.4,mw,13,69,,0.45,se,se610164,2016-04-07T19:07:13.170Z,"West Virginia",earthquake,1.3,3.8,0.304,6,reviewed,se,se
2013-03-21T05:22:17.440Z,46.43,-66.122,5,3.2,mblg,29,67,,,us,us2013nab1,2014-11-07T01:50:22.181Z,"60 km NNE of Noonan, Canada",earthquake,,,,,reviewed,ott,ott
2013-02-23T22:28:38.560Z,35.6256667,-90.56,14.11,3.7,mw,30,80,0.07477,0.12,nm,nm609799,2016-04-07T18:29:44.473Z,"7 km SW of Trumann, Arkansas",earthquake,0.3,0.4,0.057,1,reviewed,nm,nm
2013-02-19T04:59:44.000Z,48.425,-83.298,8,4.1,mb,34,61.7,,,us,us2013lvad,2014-11-07T01:50:09.684Z,"119 km ENE of Wawa, Canada",earthquake,,,,1,reviewed,ott,us
2013-01-16T01:01:48.950Z,46.063,-75.433,18,3,mblg,18,159.4,,,us,usp000jyfd,2014-11-07T01:49:50.680Z,"27 km W of Notre-Dame-du-Mont-Carmel, Canada",earthquake,,,,,reviewed,ott,ott
2013-01-16T00:53:04.880Z,46.061,-75.442,18,3.5,mblg,53,86.3,,,us,usp000jyfc,2014-11-07T01:49:50.674Z,"28 km W of Notre-Dame-du-Mont-Carmel, Canada",earthquake,,,,,reviewed,ott,ott
2013-01-02T16:36:22.000Z,47.02,-66.497,5,3,mblg,10,157.1,,,us,usp000jxrb,2014-11-07T01:49:44.672Z,"75 km W of Miramichi, Canada",earthquake,,,,,reviewed,ott,ott
2012-12-12T17:46:06.000Z,47.785,-70.049,5.3,4.4,mblg,95,40.5,,,us,usp000jww2,2015-03-24T02:02:43.732Z,"14 km WSW of Saint-Siméon, Canada",earthquake,,,,,reviewed,ott,ott
2012-11-27T07:55:56.000Z,48.815,-67.352,17,4.2,mblg,95,36.8,,,us,usp000jw4q,2015-03-24T02:23:42.722Z,"Gaspe Peninsula, Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2012-11-24T11:03:13.480Z,35.9186667,-83.5011667,7.02,3,mlg,23,51,,0.14,se,se609741,2016-04-07T20:02:37.530Z,"7 km NE of Sevierville, Tennessee",earthquake,0.6,1.4,0.267,2,reviewed,se,se
2012-11-20T23:28:22.610Z,38.4548333,-87.9018333,18.56,3.6,mlg,33,49,,0.2,nm,nm609594,2016-04-07T19:48:46.538Z,"7 km N of Bellmont, Illinois",earthquake,0.3,0.4,0.792,3,reviewed,nm,nm
2012-11-10T17:08:14.280Z,37.1386667,-83.0536667,17.03,4.2,mw,21,72,,0.16,se,se609737,2018-08-05T14:24:42.977Z,"6 km W of Blackey, Kentucky",earthquake,0.4,1.2,0.231,1,reviewed,se,se
2012-11-06T09:05:28.400Z,45.6185,-74.601,11.07,3.74,ml,21,204,0.6211,0.23,ld,ld60036901,2021-05-13T21:58:39.376Z,"Ontario-Quebec border region, Canada",earthquake,0.52,0.75,0.17,47,reviewed,ld,ld
2012-10-29T12:39:24.100Z,35.2031667,-90.6323333,21.04,3.9,mlg,57,46,0.1301,0.26,nm,nm609579,2016-04-07T19:46:42.425Z,"8 km SW of Parkin, Arkansas",earthquake,0.2,0.4,0.205,3,reviewed,nm,nm
2012-10-16T23:12:25.080Z,43.5973333,-70.656,16.09,4.67,ml,27,116,,0.27,ld,ld60036706,2021-05-13T21:58:36.254Z,"5 km W of Hollis Center, Maine",earthquake,0.47,0.79,0.15,42,reviewed,ld,ld
2012-10-10T04:19:29.090Z,45.7553333,-73.2685,8.55,3.93,ml,20,189,0.3562,0.44,ld,ld60036501,2021-05-13T21:58:35.738Z,"7 km ESE of Verchères, Canada",earthquake,1.12,1.32,0.18,35,reviewed,ld,ld
2012-09-22T16:10:41.370Z,48.442,-83.266,18,3.9,mblg,77,35.6,,,us,usp000jsqy,2015-03-24T02:07:21.655Z,"122 km ENE of Wawa, Canada",earthquake,,,,,reviewed,ott,ott
2012-08-04T18:27:49.630Z,47.234,-70.597,18,3.8,mblg,49,61.1,,,us,usp000jpwj,2015-03-24T02:36:05.435Z,"24 km SSW of Baie-Saint-Paul, Canada",earthquake,,,,,reviewed,ott,ott
2012-06-17T13:40:31.700Z,36.411,-89.5295,8.44,3.3,mlg,37,38,0.04389,0.04,nm,nm609443,2016-04-07T19:30:56.440Z,"6 km NW of Tiptonville, Tennessee",earthquake,0.2,0.6,0.229,1,reviewed,nm,nm
2012-05-10T22:54:05.570Z,38.8066667,-87.4606667,10.7,3.1,mlg,31,37,,0.25,nm,nm609413,2016-04-07T19:27:42.600Z,"0 km NW of Emison, Indiana",earthquake,0.4,0.8,,,reviewed,nm,nm
2012-04-12T15:43:53.780Z,42.021,-65.729,18,3.4,ml,21,220.9,,,us,usp000jhse,2014-11-07T01:47:30.359Z,"196 km S of Shelburne, Canada",earthquake,,,,,reviewed,ott,ott
2012-04-12T15:33:44.590Z,41.974,-65.842,18,3.8,ml,24,209.6,,,us,usp000jhsd,2014-11-07T01:47:30.356Z,"203 km SSW of Shelburne, Canada",earthquake,,,,,reviewed,ott,ott
2012-04-12T04:32:03.150Z,41.941,-65.766,18,3.8,ml,17,210.7,,,us,usp000jhqn,2014-11-07T01:47:29.819Z,"205 km S of Shelburne, Canada",earthquake,,,,,reviewed,ott,ott
