ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
74893,Jon Olsson Mrdalen,M,28.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,nan
74893,Jon Olsson Mrdalen,M,28.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,nan
80825,Sigurd Olsen Moen,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,Speed Skating Men's 500 metres,nan
80825,Sigurd Olsen Moen,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze
80825,Sigurd Olsen Moen,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 5,000 metres",nan
80825,Sigurd Olsen Moen,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 10,000 metres",nan
80825,Sigurd Olsen Moen,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,Speed Skating Men's Allround,nan
88549,Harald Johannes kern,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Nordic Combined,Nordic Combined Men's Individual,nan
88902,Oskar Victor Olsen,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,Speed Skating Men's 500 metres,Silver
88902,Oskar Victor Olsen,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 1,500 metres",nan
92205,Frithjof Antonius Paulsen,M,28.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 5,000 metres",nan
92205,Frithjof Antonius Paulsen,M,28.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 10,000 metres",nan
115907,Harald Aleksander Strm,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,Speed Skating Men's 500 metres,nan
115907,Harald Aleksander Strm,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 1,500 metres",nan
115907,Harald Aleksander Strm,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 5,000 metres",nan
115907,Harald Aleksander Strm,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 10,000 metres",nan
115907,Harald Aleksander Strm,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,Speed Skating Men's Allround,nan
115917,Thoralf Strmstad,M,27.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Nordic Combined,Nordic Combined Men's Individual,Silver
115917,Thoralf Strmstad,M,27.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver
119489,Jacob Tullin Thams,M,25.0,178.0,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold
5595,Morten Ask,M,33.0,185.0,91.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
5998,Aleksander Aurdal,M,25.0,178.0,84.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Slopestyle,nan
7811,Anders Bardal,M,31.0,186.0,60.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
7811,Anders Bardal,M,31.0,186.0,60.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",nan
7811,Anders Bardal,M,31.0,186.0,60.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",nan
8512,Anders Harald Christoffer Bastiansen,M,33.0,190.0,93.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
10467,Tora Berger (-Tveldal),F,32.0,166.0,56.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 7.5 kilometres Sprint,nan
10467,Tora Berger (-Tveldal),F,32.0,166.0,56.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Gold
10467,Tora Berger (-Tveldal),F,32.0,166.0,56.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 10 kilometres Pursuit,Silver
10467,Tora Berger (-Tveldal),F,32.0,166.0,56.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,nan
10467,Tora Berger (-Tveldal),F,32.0,166.0,56.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 15 kilometres,nan
10467,Tora Berger (-Tveldal),F,32.0,166.0,56.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
10547,Torgeir Herje Bergrem,M,22.0,178.0,73.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Slopestyle,nan
11943,Marit Bjrgen,F,33.0,168.0,64.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,nan
11943,Marit Bjrgen,F,33.0,168.0,64.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,nan
11943,Marit Bjrgen,F,33.0,168.0,64.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Gold
11943,Marit Bjrgen,F,33.0,168.0,64.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,Gold
11943,Marit Bjrgen,F,33.0,168.0,64.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,nan
11943,Marit Bjrgen,F,33.0,168.0,64.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Gold
11951,Ole Einar Bjrndalen,M,40.0,178.0,65.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,Gold
11951,Ole Einar Bjrndalen,M,40.0,178.0,65.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Gold
11951,Ole Einar Bjrndalen,M,40.0,178.0,65.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,nan
11951,Ole Einar Bjrndalen,M,40.0,178.0,65.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,nan
11951,Ole Einar Bjrndalen,M,40.0,178.0,65.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,nan
11951,Ole Einar Bjrndalen,M,40.0,178.0,65.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,nan
13287,Alexander Bonsaksen,M,27.0,180.0,82.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
14434,Johannes Thingnes B,M,20.0,187.0,80.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,nan
14434,Johannes Thingnes B,M,20.0,187.0,80.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,nan
14434,Johannes Thingnes B,M,20.0,187.0,80.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,nan
14434,Johannes Thingnes B,M,20.0,187.0,80.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,nan
14434,Johannes Thingnes B,M,20.0,187.0,80.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,nan
14435,Tarjei B,M,25.0,185.0,77.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,nan
14435,Tarjei B,M,25.0,185.0,77.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,nan
14435,Tarjei B,M,25.0,185.0,77.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,nan
14435,Tarjei B,M,25.0,185.0,77.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,nan
14440,Hvard Bkko,M,27.0,182.0,76.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,000 metres",nan
14440,Hvard Bkko,M,27.0,182.0,76.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,500 metres",nan
14440,Hvard Bkko,M,27.0,182.0,76.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 5,000 metres",nan
14440,Hvard Bkko,M,27.0,182.0,76.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),nan
14441,Hege Bkko,F,22.0,171.0,57.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 1,500 metres",nan
14441,Hege Bkko,F,22.0,171.0,57.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),nan
14655,Eirik Brandsdal,M,27.0,181.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Sprint,nan
14727,Gjermund Brten,M,23.0,180.0,72.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Slopestyle,nan
14729,ystein Brten,M,18.0,179.0,73.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Slopestyle,nan
15961,Kjersti stgrd Buaas,F,32.0,161.0,57.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Slopestyle,nan
24893,Robin Dahlstrm,M,26.0,183.0,101.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
31342,Tiril Kampenhaug Eckhoff,F,23.0,163.0,59.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 7.5 kilometres Sprint,nan
31342,Tiril Kampenhaug Eckhoff,F,23.0,163.0,59.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Gold
31342,Tiril Kampenhaug Eckhoff,F,23.0,163.0,59.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 10 kilometres Pursuit,nan
31342,Tiril Kampenhaug Eckhoff,F,23.0,163.0,59.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,Bronze
31342,Tiril Kampenhaug Eckhoff,F,23.0,163.0,59.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 15 kilometres,nan
31342,Tiril Kampenhaug Eckhoff,F,23.0,163.0,59.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
32640,Hilde Katrine Engeli,F,25.0,174.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Parallel Giant Slalom,nan
32640,Hilde Katrine Engeli,F,25.0,174.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Parallel Slalom,nan
32654,Gyde Enger,F,21.0,165.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",nan
33918,Maiken Caspersen Falla,F,23.0,162.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,Gold
33981,Anders Fannemel,M,22.0,169.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",nan
33981,Anders Fannemel,M,22.0,169.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",nan
33981,Anders Fannemel,M,22.0,169.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",nan
34039,Camilla Helene Halls Farestveit,F,24.0,179.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),nan
35738,Ann Kristin Aafedt Flatland,F,31.0,173.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 7.5 kilometres Sprint,nan
35738,Ann Kristin Aafedt Flatland,F,31.0,173.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 10 kilometres Pursuit,nan
35738,Ann Kristin Aafedt Flatland,F,31.0,173.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,nan
35738,Ann Kristin Aafedt Flatland,F,31.0,173.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 15 kilometres,nan
35738,Ann Kristin Aafedt Flatland,F,31.0,173.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
36317,Kristian Forsberg,M,27.0,185.0,92.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
40649,Marte Hie Gjefsen,F,24.0,169.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,nan
40652,Tord Asle Gjerdalen,M,30.0,182.0,74.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,nan
40652,Tord Asle Gjerdalen,M,30.0,182.0,74.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,nan
40657,Anne Line Gjersem,F,20.0,158.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Women's Singles,nan
40840,Anders Glersen,M,27.0,185.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Sprint,nan
41101,Pl Golberg,M,23.0,185.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,nan
42155,Jrgen Nyland Graabak,M,22.0,185.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",Gold
42155,Jrgen Nyland Graabak,M,22.0,185.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Men's Team,Gold
45775,Mads Hansen,M,35.0,185.0,88.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
46591,Ola Vigen Hattestad,M,31.0,186.0,85.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Sprint,Gold
46591,Ola Vigen Hattestad,M,31.0,186.0,85.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,nan
46605,Andreas Htveit,M,27.0,186.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Slopestyle,nan
46628,Lars Haugen,M,26.0,183.0,83.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
46630,Leif Kristian Haugen,M,26.0,185.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,nan
46630,Leif Kristian Haugen,M,26.0,185.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Slalom,nan
47524,Mari Hemmer,F,30.0,167.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 3,000 metres",nan
47524,Mari Hemmer,F,30.0,167.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 5,000 metres",nan
47524,Mari Hemmer,F,30.0,167.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),nan
49649,Jonas Hols,M,26.0,180.0,93.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
49953,Fanny Welle-Strand Horn (-Birkeland),F,25.0,174.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
51013,Per Kristian Hunder,M,24.0,179.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Slopestyle,nan
51349,Espen Aarnes Hvammen,M,25.0,183.0,84.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's 500 metres,nan
51349,Espen Aarnes Hvammen,M,25.0,183.0,84.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,000 metres",nan
53205,Anders Jacobsen,M,28.0,173.0,59.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",nan
53205,Anders Jacobsen,M,28.0,173.0,59.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",nan
53205,Anders Jacobsen,M,28.0,173.0,59.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",nan
53207,Astrid Uhrenholdt Jacobsen,F,27.0,175.0,68.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,nan
53207,Astrid Uhrenholdt Jacobsen,F,27.0,175.0,68.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,nan
53207,Astrid Uhrenholdt Jacobsen,F,27.0,175.0,68.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,nan
53347,Line Jahr,F,30.0,164.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",nan
53794,Kjetil Jansrud,M,28.0,185.0,83.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
53794,Kjetil Jansrud,M,28.0,185.0,83.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Super G,Gold
53794,Kjetil Jansrud,M,28.0,185.0,83.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,nan
53794,Kjetil Jansrud,M,28.0,185.0,83.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Combined,nan
54673,Chris Andr Jespersen,M,30.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,nan
54673,Chris Andr Jespersen,M,30.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,nan
54673,Chris Andr Jespersen,M,30.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,nan
55285,Therese Johaug,F,25.0,162.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Bronze
55285,Therese Johaug,F,25.0,162.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Silver
55285,Therese Johaug,F,25.0,162.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,nan
55285,Therese Johaug,F,25.0,162.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,nan
56203,Didrik Bastian Wikestad Juell,M,23.0,180.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,nan
59708,Aleksander Aamodt Kilde,M,21.0,181.0,90.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Downhill,nan
59708,Aleksander Aamodt Kilde,M,21.0,181.0,90.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Super G,nan
59708,Aleksander Aamodt Kilde,M,21.0,181.0,90.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Combined,nan
61180,Hvard Klemetsen,M,35.0,178.0,67.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",nan
61180,Hvard Klemetsen,M,35.0,178.0,67.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",nan
61180,Hvard Klemetsen,M,35.0,178.0,67.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Men's Team,Gold
62110,Mikko Kokslien,M,28.0,186.0,71.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",nan
62686,Jo Alexander Koppang,M,25.0,180.0,85.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Luge,Luge Men's Singles,nan
64126,Henrik Kristoffersen,M,19.0,179.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,nan
64126,Henrik Kristoffersen,M,19.0,179.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
64205,Magnus Krog,M,26.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",Bronze
64205,Magnus Krog,M,26.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",nan
64205,Magnus Krog,M,26.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Men's Team,Gold
69724,Thomas Borge Lie,M,28.0,182.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,nan
70265,Jon Anders Lindstad,M,19.0,179.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Halfpipe,nan
71512,Hvard Holmefjord Lorentzen,M,21.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's 500 metres,nan
71512,Hvard Holmefjord Lorentzen,M,21.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,000 metres",nan
71512,Hvard Holmefjord Lorentzen,M,21.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,500 metres",nan
71512,Hvard Holmefjord Lorentzen,M,21.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),nan
71874,Mona With Lseth,F,22.0,172.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,nan
71874,Mona With Lseth,F,22.0,172.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,nan
71875,Nina With Lseth,F,24.0,172.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,nan
71875,Nina With Lseth,F,24.0,172.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,nan
72282,Maren Olstad Lundby,F,19.0,173.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",nan
72686,Fredrik Lystad-Jacobsen,M,23.0,180.0,86.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
80450,Christian Mithassel,M,26.0,181.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,nan
80725,Magnus Hovdal Moan,M,30.0,189.0,74.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",nan
80725,Magnus Hovdal Moan,M,30.0,189.0,74.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",Silver
80725,Magnus Hovdal Moan,M,30.0,189.0,74.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Men's Team,Gold
82694,Ragnhild Mowinckel,F,21.0,168.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Downhill,nan
82694,Ragnhild Mowinckel,F,21.0,168.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Super G,nan
82694,Ragnhild Mowinckel,F,21.0,168.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,nan
82694,Ragnhild Mowinckel,F,21.0,168.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Combined,nan
85328,Torger Nergrd,M,39.0,179.0,85.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Curling,Curling Men's Curling,nan
86355,Simen Spieler Nilsen,M,20.0,184.0,75.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,500 metres",nan
